id,title,chart_rank,chart_date,artist,url,region,chart,trend,streams,track_id,album,popularity,duration_ms,explicit,release_date,available_markets,af_danceability,af_energy,af_key,af_loudness,af_mode,af_speechiness,af_acousticness,af_instrumentalness,af_liveness,af_valence,af_tempo,af_time_signature,predicted_popularity,is_popular
3xVrKTMQ2Ug30fEghjkHKG,Un Clavel Entre Mil,0,,,,,,0,0.0,3xVrKTMQ2Ug30fEghjkHKG,,0,160293,0,,,0.8009999990463257,0.7110000252723694,2,-8.432999610900879,1,0.0573000013828277,0.0934000015258789,0.0002430000022287,0.0472000017762184,0.7540000081062317,107.65299987792967,4,1,0
6qfgyScurCZAABslS8tFnA,Smoke Weed Everyday,0,,,,,,0,0.0,6qfgyScurCZAABslS8tFnA,,0,136200,0,,,0.6930000185966492,0.7689999938011169,7,-8.401000022888184,0,0.5860000252723694,0.1420000046491623,0.0001360000023851,0.1199999973177909,0.5139999985694885,85.25299835205078,4,1,0
02gRv8NqI4z9ztTIl7BPrN,OMG (Made Famous by Usher),0,,,,,,0,0.0,02gRv8NqI4z9ztTIl7BPrN,,0,269949,0,,,0.7360000014305115,0.6480000019073486,4,-7.413000106811523,0,0.0310999993234872,0.2409999966621399,3.9500000639e-06,0.2610000073909759,0.6240000128746033,130.03199768066406,4,1,0
4pnGegGCV4BqTyyjz6EnUC,Bengué,0,,,,,,0,0.0,4pnGegGCV4BqTyyjz6EnUC,,0,273546,0,,,0.7409999966621399,0.6779999732971191,2,-10.161999702453612,1,0.0882000029087066,0.2440000027418136,0.049100000411272,0.1190000027418136,0.7080000042915344,135.06199645996094,4,1,0
4CGKhq4quoYDWc7qMYlAAF,Durma Bem,0,,,,,,0,0.0,4CGKhq4quoYDWc7qMYlAAF,,0,305980,0,,,0.6800000071525574,0.6819999814033508,11,-5.258999824523926,0,0.1550000011920929,0.2060000002384185,0.0,0.1080000028014183,0.7689999938011169,84.00199890136719,4,1,0
4ac2YvsqevfQaVtNKj5Uar,Este Tema Es una Mierda,0,,,,,,0,0.0,4ac2YvsqevfQaVtNKj5Uar,,0,214500,0,,,0.7940000295639038,0.6480000019073486,5,-8.654000282287598,1,0.3389999866485595,0.209999993443489,0.0,0.5249999761581421,0.5370000004768372,90.0749969482422,4,1,0
4FAvhANenOUsdEXAS6UECn,Shape The Invisible,0,,,,,,0,0.0,4FAvhANenOUsdEXAS6UECn,,0,274906,0,,,0.6890000104904175,0.6790000200271606,0,-10.91800022125244,1,0.0283000003546476,0.1070000007748603,0.0,0.0568999983370304,0.671999990940094,117.9810028076172,4,1,0
5MsDg7LBELnoHxMvIl2ZOg,Friends,0,,,,,,0,0.0,5MsDg7LBELnoHxMvIl2ZOg,,0,271856,0,,,0.746999979019165,0.6499999761581421,11,-8.416000366210938,0,0.0331999994814395,0.1930000036954879,1.39000003401e-05,0.1120000034570694,0.6880000233650208,119.98400115966795,4,1,0
5vOKrWYJwPpIWmdBSDibCW,Verão Em Cacultá,0,,,,,,0,0.0,5vOKrWYJwPpIWmdBSDibCW,,0,241160,0,,,0.6880000233650208,0.6420000195503235,7,-10.145999908447266,1,0.0292000006884336,0.2280000001192093,0.3409999907016754,0.1340000033378601,0.6290000081062317,122.072998046875,4,1,0
218eWRAptmRHHzz3SLhl7n,Obre els Ulls,0,,,,,,0,0.0,218eWRAptmRHHzz3SLhl7n,,0,192509,0,,,0.781000018119812,0.6269999742507935,1,-6.046999931335449,1,0.1309999972581863,0.3230000138282776,0.0,0.050900001078844,0.7279999852180481,179.968994140625,4,1,0
06EHE71jsgSQj4D4YqGU6z,West County Drifter,0,,,,,,0,0.0,06EHE71jsgSQj4D4YqGU6z,,0,227640,0,,,0.7630000114440918,0.6510000228881836,11,-9.645999908447266,0,0.0635000020265579,0.0769999995827674,0.1560000032186508,0.0806000009179115,0.546999990940094,101.05699920654295,4,1,0
5Gq2CWzMddi6jGVevYZdHD,Saba Dance,0,,,,,,0,0.0,5Gq2CWzMddi6jGVevYZdHD,,0,217173,0,,,0.765999972820282,0.7490000128746033,0,-8.199000358581543,1,0.0649000033736229,0.1850000023841858,0.6309999823570251,0.0428000018000602,0.7559999823570251,129.03599548339844,4,1,0
2JvqZ7xjprzDHw3KF8BH2g,The Gorgan,0,,,,,,0,0.0,2JvqZ7xjprzDHw3KF8BH2g,,0,149466,0,,,0.7099999785423279,0.6269999742507935,10,-6.989999771118164,0,0.231000006198883,0.2319999933242797,0.0,0.0976999998092651,0.6629999876022339,155.50999450683594,4,1,0
5Ig3d6H65jg8Gm5ItMtN79,Move Baby - Thyladomid Remix,0,,,,,,0,0.0,5Ig3d6H65jg8Gm5ItMtN79,,0,384590,0,,,0.7889999747276306,0.6600000262260437,9,-8.732999801635742,0,0.0564000010490417,0.2750000059604645,0.8569999933242798,0.0786999985575676,0.5740000009536743,121.9990005493164,4,1,0
5GwCqd53yoW38ZNk7wSu9K,어색한 로맨스 Cute Romance,0,,,,,,0,0.0,5GwCqd53yoW38ZNk7wSu9K,,0,247186,0,,,0.7089999914169312,0.6309999823570251,5,-4.90500020980835,0,0.0571000017225742,0.277999997138977,0.0,0.1570000052452087,0.7139999866485596,89.9530029296875,3,1,0
6ahKJSYlsI4s9IwX9m88YL,Няма ме,0,,,,,,0,0.0,6ahKJSYlsI4s9IwX9m88YL,,0,158666,1,,,0.765999972820282,0.675000011920929,0,-8.102999687194824,0,0.1159999966621398,0.1650000065565109,0.0,0.2119999974966049,0.5699999928474426,89.98699951171875,4,1,0
4wQTVQ3SnT3ei9cWJqQCyJ,Lo De Nosotros (feat. Arcangel),0,,,,,,0,0.0,4wQTVQ3SnT3ei9cWJqQCyJ,,0,208085,0,,,0.7300000190734863,0.777999997138977,1,-6.7820000648498535,0,0.0903000012040138,0.3260000050067901,0.0,0.8050000071525574,0.6399999856948853,93.9810028076172,4,1,0
14MiCdcpq0IKtYfoA3yfQJ,Your Love Is Good - US Version,0,,,,,,0,0.0,14MiCdcpq0IKtYfoA3yfQJ,,0,287013,0,,,0.6919999718666077,0.7509999871253967,2,-5.558000087738037,0,0.0271000005304813,0.1209999993443489,8.85999979801e-05,0.2590000033378601,0.7630000114440918,115.4280014038086,4,1,0
2X546tV4NTIAFI1pErjp8y,Inna di Mood,0,,,,,,0,0.0,2X546tV4NTIAFI1pErjp8y,,0,220777,0,,,0.7549999952316284,0.6949999928474426,0,-8.34000015258789,1,0.123999997973442,0.1759999990463256,0.0,0.0516999997198581,0.7440000176429749,155.91299438476562,4,1,0
4mdhw2q9Kr47sfdfb4uzbM,Sonuvagun (feat. Pilot Touhill),0,,,,,,0,0.0,4mdhw2q9Kr47sfdfb4uzbM,,0,233213,0,,,0.6779999732971191,0.7720000147819519,3,-9.425999641418455,0,0.2440000027418136,0.2529999911785126,3.3799999528e-06,0.231000006198883,0.5289999842643738,94.5189971923828,4,1,0
06bq3mJUuC2VPOffBMbYku,Be With You,0,,,,,,0,0.0,06bq3mJUuC2VPOffBMbYku,,0,210729,0,,,0.7419999837875366,0.6840000152587891,8,-6.553999900817871,1,0.1199999973177909,0.209999993443489,0.0,0.3300000131130218,0.6290000081062317,89.93699645996094,4,1,0
2I7SrbGni0iVZxjvboiiK8,We - Original Mix,0,,,,,,0,0.0,2I7SrbGni0iVZxjvboiiK8,,0,255000,0,,,0.7120000123977661,0.7139999866485596,0,-6.110000133514404,0,0.0340000018477439,0.1159999966621398,0.0148999998345971,0.0516999997198581,0.7450000047683716,127.9800033569336,4,1,0
0wcYTLIU3gpLEEhdp0gKV3,Nuestro Juramento,0,,,,,,0,0.0,0wcYTLIU3gpLEEhdp0gKV3,,0,208796,0,,,0.7829999923706055,0.6700000166893005,2,-6.25,0,0.0337999984622001,0.1110000014305114,2.0400000267e-06,0.1749999970197677,0.7730000019073486,129.98800659179688,4,1,0
0ogo2kizCjPqOvDPmgSv5n,Ups & Downs,0,,,,,,0,0.0,0ogo2kizCjPqOvDPmgSv5n,,0,267573,1,,,0.6880000233650208,0.6489999890327454,6,-7.407999992370605,0,0.3050000071525574,0.1990000009536743,4.1500002226e-06,0.1500000059604644,0.7639999985694885,86.77899932861328,4,1,0
4WqbpRNAcjRq256ExCTR59,94 Camry Music,0,,,,,,0,0.0,4WqbpRNAcjRq256ExCTR59,,0,221000,1,,,0.6880000233650208,0.640999972820282,1,-6.433000087738037,1,0.328000009059906,0.2689999938011169,0.0,0.1299999952316284,0.5490000247955322,87.3740005493164,4,1,0
4ybQ54Um1OHWaSp7eytRXt,The Party Must Continue,0,,,,,,0,0.0,4ybQ54Um1OHWaSp7eytRXt,,0,192772,0,,,0.7279999852180481,0.7289999723434448,8,-7.708000183105469,1,0.2140000015497207,0.1809999942779541,0.0,0.221000000834465,0.7490000128746033,148.01600646972656,4,1,0
7m9KwkA287hhfer2Ouw0hg,Бургаско лято,0,,,,,,0,0.0,7m9KwkA287hhfer2Ouw0hg,,0,226893,0,,,0.718999981880188,0.6660000085830688,6,-8.755000114440918,1,0.0372000001370906,0.1580000072717666,0.0,0.7960000038146973,0.6579999923706055,110.41799926757812,4,1,0
0hv1lfjtLsULVK8aqGkRvm,Revolution,0,,,,,,0,0.0,0hv1lfjtLsULVK8aqGkRvm,,0,167000,0,,,0.7379999756813049,0.765999972820282,1,-5.289999961853027,1,0.1949999928474426,0.0878999978303909,0.1049999967217445,0.0926999971270561,0.628000020980835,94.00399780273438,4,1,0
6dKcfhGYBgtalPvXjEKFiK,Stimulus,0,,,,,,0,0.0,6dKcfhGYBgtalPvXjEKFiK,,0,103653,1,,,0.796999990940094,0.7620000243186951,1,-6.52400016784668,1,0.4050000011920929,0.1400000005960464,0.0,0.0842999964952468,0.6039999723434448,126.61699676513672,5,1,0
2L9Dswfkrh56cmecNNQFKm,Feels Like I'm In Heaven,0,,,,,,0,0.0,2L9Dswfkrh56cmecNNQFKm,,0,195080,0,,,0.6830000281333923,0.6359999775886536,8,-5.65500020980835,1,0.026300000026822,0.1879999935626983,0.0,0.1280000060796737,0.5239999890327454,100.02200317382812,4,1,0
3Qp1covxvgLQQNQFOi7u0L,,0,,,,,,0,0.0,3Qp1covxvgLQQNQFOi7u0L,,0,221706,0,,,0.8050000071525574,0.7630000114440918,8,-4.13700008392334,1,0.1570000052452087,0.0843999981880188,0.0,0.05180000141263,0.7490000128746033,110.03800201416016,4,1,0
0pS9ug7j3SX57gSF6916so,Aquellas Cartitas,0,,,,,,0,0.0,0pS9ug7j3SX57gSF6916so,,0,228133,0,,,0.6899999976158142,0.753000020980835,7,-4.421000003814697,1,0.0370999984443187,0.1940000057220459,0.0,0.2129999995231628,0.7459999918937683,143.9929962158203,4,1,0
762gqhExM2T9f36zoD9Gnv,Nobody Dey Like Me,0,,,,,,0,0.0,762gqhExM2T9f36zoD9Gnv,,0,189727,0,,,0.7770000100135803,0.6890000104904175,8,-5.5970001220703125,0,0.2029999941587448,0.1689999997615814,1.29000000015e-05,0.1379999965429306,0.6710000038146973,125.36399841308594,5,1,0
4UKCXMo3eRj8iChdMUdSq8,Frësche Wand,0,,,,,,0,0.0,4UKCXMo3eRj8iChdMUdSq8,,0,265124,1,,,0.7929999828338623,0.7429999709129333,0,-4.727000236511231,1,0.1860000044107437,0.1459999978542328,0.0,0.0571999996900558,0.6039999723434448,149.99600219726562,4,1,0
1K5YWTAyZhZAgH5pFsiaPc,Uwrongo,0,,,,,,0,0.0,1K5YWTAyZhZAgH5pFsiaPc,,0,344769,0,,,0.6919999718666077,0.6679999828338623,5,-10.708000183105469,0,0.0394000001251697,0.1030000001192092,0.2430000007152557,0.1070000007748603,0.5789999961853027,123.00900268554688,4,1,0
55GU9jQJgE3pshJHKRa2tR,Hercogiste,0,,,,,,0,0.0,55GU9jQJgE3pshJHKRa2tR,,0,228148,0,,,0.6859999895095825,0.7450000047683716,1,-6.863999843597412,1,0.19200000166893,0.3129999935626983,0.0,0.4729999899864197,0.5740000009536743,84.99400329589844,4,1,0
1ErOOX39YqsGLhchcM1rjM,You Are My Life - Barcelona Mix,0,,,,,,0,0.0,1ErOOX39YqsGLhchcM1rjM,,0,258600,0,,,0.6800000071525574,0.6819999814033508,10,-7.848999977111816,1,0.0445000007748603,0.2770000100135803,0.089599996805191,0.503000020980835,0.5120000243186951,124.00800323486328,4,1,0
16GaM9ZjwlYrvhPbTOgBAj,4 Sho Sho (feat. The RZA),0,,,,,,0,0.0,16GaM9ZjwlYrvhPbTOgBAj,,0,284093,0,,,0.7739999890327454,0.675000011920929,6,-6.727000236511231,0,0.0741999968886375,0.1180000007152557,0.0,0.1140000000596046,0.5009999871253967,93.16899871826172,4,1,0
7GKry5qL8cdjxdXeMrrEfb,Arrastraito,0,,,,,,0,0.0,7GKry5qL8cdjxdXeMrrEfb,,0,189693,0,,,0.75,0.6480000019073486,11,-7.743000030517578,1,0.0604999996721744,0.2939999997615814,3.310000011e-06,0.0710999965667724,0.6480000019073486,92.7480010986328,4,1,0
5DKNIpTC6mClBWPE3QNsby,El Telefono,0,,,,,,0,0.0,5DKNIpTC6mClBWPE3QNsby,,0,239293,0,,,0.8050000071525574,0.7350000143051147,4,-5.921999931335449,0,0.1030000001192092,0.1360000073909759,0.0,0.3420000076293945,0.5440000295639038,90.0,4,1,0
0YBJ1A2VAobw0FyG6EMoQ1,Si on m'avait dit,0,,,,,,0,0.0,0YBJ1A2VAobw0FyG6EMoQ1,,0,246226,0,,,0.7080000042915344,0.6729999780654907,1,-5.269000053405762,1,0.0373999997973442,0.1199999973177909,0.0,0.2509999871253967,0.5740000009536743,139.95199584960938,4,1,0
6fqfQFhmL8cG3Y5L3FU81c,İçine,0,,,,,,0,0.0,6fqfQFhmL8cG3Y5L3FU81c,,0,279573,0,,,0.7390000224113464,0.722000002861023,11,-7.656000137329102,0,0.0494999997317791,0.356000006198883,2.9200000426e-06,0.135000005364418,0.7680000066757202,113.99099731445312,4,1,0
4Dn1OdDJRyaL3yDWTt7F2S,Yeh hai reshmi zulfon ka,0,,,,,,0,0.0,4Dn1OdDJRyaL3yDWTt7F2S,,0,102253,0,,,0.7409999966621399,0.7730000019073486,1,-4.669000148773193,1,0.0456999987363815,0.0843999981880188,0.0007370000239462,0.3079999983310699,0.4930000007152557,93.90699768066406,4,1,0
2oBxN28SEsSzTgeWqB45B3,Freak Out (feat. Paul Couture & Jojo Pellegrino),0,,,,,,0,0.0,2oBxN28SEsSzTgeWqB45B3,,0,235800,0,,,0.7089999914169312,0.6919999718666077,7,-6.755000114440918,1,0.0659999996423721,0.0800999999046325,0.0,0.652999997138977,0.4909999966621399,127.98500061035156,4,1,0
05xxsYHydZ53mcjYAqxYOY,I'm On Fire!,0,,,,,,0,0.0,05xxsYHydZ53mcjYAqxYOY,,0,278700,0,,,0.7829999923706055,0.7289999723434448,9,-6.493000030517578,1,0.2899999916553497,0.1930000036954879,0.0,0.0469999983906745,0.7379999756813049,95.98200225830078,4,1,0
6AE6PLQKoiQsRcUvQCTqYs,Llegas Tú,0,,,,,,0,0.0,6AE6PLQKoiQsRcUvQCTqYs,,0,224130,0,,,0.6949999928474426,0.7149999737739563,3,-9.29699993133545,1,0.0262000001966953,0.2610000073909759,1.99000005523e-05,0.0878999978303909,0.6259999871253967,128.0240020751953,4,1,0
4JAdqkjxQugTkU7JU8uS66,Samsara,0,,,,,,0,0.0,4JAdqkjxQugTkU7JU8uS66,,0,181658,1,,,0.7149999737739563,0.7070000171661377,6,-6.794000148773193,1,0.3499999940395355,0.2829999923706054,0.0,0.0754999965429306,0.5080000162124634,92.85199737548828,4,1,0
42AN7Eiq0hYPRftkDfja66,Stella,0,,,,,,0,0.0,42AN7Eiq0hYPRftkDfja66,,0,212280,0,,,0.6970000267028809,0.6909999847412109,4,-4.14900016784668,0,0.1739999949932098,0.1889999955892563,0.0,0.1969999969005584,0.7059999704360962,167.96299743652344,4,1,0
5mMA8oHboMScySGSNJBWx1,Dancing on Townsquare,0,,,,,,0,0.0,5mMA8oHboMScySGSNJBWx1,,0,217333,0,,,0.7979999780654907,0.656000018119812,9,-15.246999740600586,1,0.0573000013828277,0.2919999957084656,0.0,0.0621999986469745,0.7490000128746033,119.8209991455078,4,1,0
2Opk98RkcrYtUri0pBNwBS,Jaleo,0,,,,,,0,0.0,2Opk98RkcrYtUri0pBNwBS,,0,219428,0,,,0.6830000281333923,0.7760000228881836,2,-8.37600040435791,0,0.1209999993443489,0.0856999978423118,5.00999994983e-05,0.05180000141263,0.4959999918937683,98.03900146484376,4,1,0
4MVNhbn0HLpzQB2BtWVGmw,Resstrankil,0,,,,,,0,0.0,4MVNhbn0HLpzQB2BtWVGmw,,0,288493,0,,,0.6949999928474426,0.777999997138977,7,-4.589000225067139,0,0.2870000004768371,0.3149999976158142,1.3400000398e-06,0.6169999837875366,0.6639999747276306,89.98100280761719,4,1,0
4V8sKXNEpqLTjcf1YohXEG,I Let You Bleed,0,,,,,,0,0.0,4V8sKXNEpqLTjcf1YohXEG,,0,288528,1,,,0.6790000200271606,0.7289999723434448,4,-8.053999900817871,0,0.0483000017702579,0.1220000013709068,0.0001019999981509,0.959999978542328,0.656000018119812,129.97500610351562,4,1,0
4rdPa3TrRcWDkL7TOziRYK,Can't Say No,0,,,,,,0,0.0,4rdPa3TrRcWDkL7TOziRYK,,0,225001,0,,,0.7179999947547913,0.6449999809265137,2,-9.42300033569336,1,0.0318999998271465,0.2160000056028366,6.83000034769e-05,0.095100000500679,0.6970000267028809,121.98200225830078,4,1,0
3CvGkm0fLByQJqnUdPZG1M,I Don't Believe You Want To Get Up And Dance (Oops Up Side Your Head),0,,,,,,0,0.0,3CvGkm0fLByQJqnUdPZG1M,,0,521306,0,,,0.7129999995231628,0.6399999856948853,2,-10.361000061035156,1,0.1220000013709068,0.1909999996423721,5.1800001529e-05,0.3109999895095825,0.7009999752044678,103.54399871826172,4,1,0
6ChkLXO1AxUIg3RwpHxpXD,Deboche,0,,,,,,0,0.0,6ChkLXO1AxUIg3RwpHxpXD,,0,155019,0,,,0.8069999814033508,0.7509999871253967,1,-6.243000030517578,1,0.1480000019073486,0.210999995470047,1.0800000382e-05,0.0542000010609626,0.7519999742507935,90.03199768066406,4,1,0
0ZAX3o42oWgTqNOHAX37Ht,Insomnia,0,,,,,,0,0.0,0ZAX3o42oWgTqNOHAX37Ht,,0,194534,1,,,0.7360000014305115,0.6940000057220459,0,-4.515999794006348,0,0.1909999996423721,0.3440000116825104,0.0013099999632686,0.4979999959468841,0.546999990940094,120.08499908447266,4,1,0
3Oa4qpFtdeslnb6llpAyJn,Fired Up,0,,,,,,0,0.0,3Oa4qpFtdeslnb6llpAyJn,,0,201920,1,,,0.6990000009536743,0.7599999904632568,6,-6.15500020980835,0,0.1710000038146972,0.0894000008702278,0.0,0.1199999973177909,0.5490000247955322,140.072998046875,4,1,0
2UHDcJhNY0wVuXqcNWqRtL,Better Get To Livin' (Made Famous by Dolly Parton),0,,,,,,0,0.0,2UHDcJhNY0wVuXqcNWqRtL,,0,212133,0,,,0.699999988079071,0.6470000147819519,4,-7.409999847412109,1,0.0329000018537044,0.2840000092983246,0.0,0.1040000021457672,0.4939999878406524,101.0790023803711,4,1,0
2IQUX9KRVYFsL5kEj5LGNj,Como os Animais,0,,,,,,0,0.0,2IQUX9KRVYFsL5kEj5LGNj,,0,192653,0,,,0.7409999966621399,0.7120000123977661,7,-14.409000396728516,1,0.0423000007867813,0.2509999871253967,2.4700000267e-06,0.2540000081062317,0.7279999852180481,103.81700134277344,4,1,0
259wvSeWXz0Qcm7h0FbzsS,Mistletoe on Death Row,0,,,,,,0,0.0,259wvSeWXz0Qcm7h0FbzsS,,0,118706,0,,,0.6949999928474426,0.7799999713897705,7,-9.241000175476074,1,0.0430000014603138,0.2960000038146972,0.000845999980811,0.4339999854564667,0.6489999890327454,109.22200012207033,4,1,0
0CptxMIz6MWfloQMGGykgm,Papasong,0,,,,,,0,0.0,0CptxMIz6MWfloQMGGykgm,,0,269997,1,,,0.7870000004768372,0.656000018119812,8,-6.4720001220703125,0,0.135000005364418,0.1870000064373016,0.1469999998807907,0.1040000021457672,0.4990000128746032,88.01100158691406,4,1,0
4xJZ6aelkxgf6kP0PMrs5T,Esperanzas,0,,,,,,0,0.0,4xJZ6aelkxgf6kP0PMrs5T,,0,191786,0,,,0.699999988079071,0.6990000009536743,1,-4.071000099182129,0,0.0348999984562397,0.1309999972581863,0.0,0.1319999992847442,0.6549999713897705,99.59400177001952,4,1,0
0md06qDJxTebyXz0bMGCTk,El Futuro No Es De Nadie,0,,,,,,0,0.0,0md06qDJxTebyXz0bMGCTk,,0,268293,0,,,0.7260000109672546,0.6729999780654907,9,-6.26200008392334,0,0.066100001335144,0.1589999943971634,0.0197999998927116,0.1049999967217445,0.6990000009536743,123.01799774169922,4,1,0
4Ub8EKFchyUm7aqBxx3EB2,Believers Anthem,0,,,,,,0,0.0,4Ub8EKFchyUm7aqBxx3EB2,,0,227040,0,,,0.8019999861717224,0.6340000033378601,0,-13.755999565124512,1,0.3009999990463257,0.1110000014305114,0.0,0.0685999989509582,0.7160000205039978,95.06099700927734,4,1,0
4Z3Grf42LuO5Vnd7w0a5gf,Já Tens o Teu Moço,0,,,,,,0,0.0,4Z3Grf42LuO5Vnd7w0a5gf,,0,177538,0,,,0.8069999814033508,0.7549999952316284,6,-5.638000011444092,1,0.0925000011920929,0.2010000050067901,0.0039200000464916,0.0658000037074089,0.7429999709129333,104.97699737548828,4,1,0
20w7S5Rnu4iIDh2Pu4C025,Pot-Pourri: Yeshua / A Palavra de Deus / Na Palma da Mão,0,,,,,,0,0.0,20w7S5Rnu4iIDh2Pu4C025,,0,270186,0,,,0.6949999928474426,0.6809999942779541,9,-7.639999866485596,0,0.0606000013649463,0.2090000063180923,0.0,0.3510000109672546,0.7329999804496765,105.0270004272461,4,1,0
4fnUUuPf5zp01ikaZv2Ok0,Istati Stigmi,0,,,,,,0,0.0,4fnUUuPf5zp01ikaZv2Ok0,,0,143040,0,,,0.6880000233650208,0.6389999985694885,0,-10.428000450134276,0,0.0292000006884336,0.1669999957084655,0.0003309999883641,0.2529999911785126,0.7229999899864197,112.4280014038086,4,1,0
1qQ7rTknGcDUu6Eo26J2o7,Moi Lolita (In the Style of Alizee) [Karaoke Version],0,,,,,,0,0.0,1qQ7rTknGcDUu6Eo26J2o7,,0,267013,0,,,0.675000011920929,0.734000027179718,11,-8.557000160217285,0,0.0300999991595745,0.1570000052452087,0.6119999885559082,0.1650000065565109,0.6520000100135803,107.9749984741211,4,1,0
2kTuZL79jM2DYushrZfIiC,Merry Christmas Everyone,0,,,,,,0,0.0,2kTuZL79jM2DYushrZfIiC,,0,196758,0,,,0.6970000267028809,0.6700000166893005,4,-8.02299976348877,1,0.0562999993562698,0.277999997138977,7.579999874e-06,0.0892999991774559,0.7519999742507935,205.17300415039065,4,1,0
6FuhWJqcOrSbC7KPIjP02q,Dem al,0,,,,,,0,0.0,6FuhWJqcOrSbC7KPIjP02q,,0,186857,0,,,0.7429999709129333,0.7120000123977661,8,-5.559999942779541,0,0.0631000027060508,0.1509999930858612,0.0,0.1430000066757202,0.640999972820282,139.96499633789062,3,1,0
7ofLTdc779MyVFfvgt0aXW,Wifey,0,,,,,,0,0.0,7ofLTdc779MyVFfvgt0aXW,,0,236733,0,,,0.7509999871253967,0.640999972820282,0,-6.510000228881836,1,0.1140000000596046,0.2249999940395355,0.0,0.0812000036239624,0.7390000224113464,95.00800323486328,4,1,0
7aokcDsH4tJcvx7LMpVaFM,THE SONDGRAPHY,0,,,,,,0,0.0,7aokcDsH4tJcvx7LMpVaFM,,0,227850,0,,,0.7379999756813049,0.75,5,-9.538000106811523,1,0.0331999994814395,0.2569999992847442,0.796999990940094,0.0450999997556209,0.7289999723434448,112.02799987792967,4,1,0
4VCQbjC2lCqM5YFRcXSTqd,Ain't Always Better Your Way,0,,,,,,0,0.0,4VCQbjC2lCqM5YFRcXSTqd,,0,189342,0,,,0.746999979019165,0.7149999737739563,0,-5.432000160217285,1,0.0549000017344951,0.1659999936819076,9.18000005186e-05,0.1070000007748603,0.7699999809265137,139.447998046875,4,1,0
1zTDAdxb312aTyp4yWHAEn,En el baño al aeropuerto,0,,,,,,0,0.0,1zTDAdxb312aTyp4yWHAEn,,0,169800,0,,,0.7620000243186951,0.6420000195503235,4,-3.746000051498413,0,0.068800002336502,0.099600002169609,0.0,0.0359999984502792,0.5540000200271606,98.9260025024414,4,1,0
3ugYCejOMBiFAcsSKBK4qo,Mo Bamba,0,,,,,,0,0.0,3ugYCejOMBiFAcsSKBK4qo,,0,167471,1,,,0.6970000267028809,0.722000002861023,4,-4.366000175476074,1,0.0397000014781951,0.3479999899864197,0.0028500000480562,0.1780000030994415,0.578000009059906,146.1060028076172,4,1,0
7IA9weo9QMyfu7sdmEKZbK,Tony Montana,0,,,,,,0,0.0,7IA9weo9QMyfu7sdmEKZbK,,0,374447,0,,,0.7829999923706055,0.6909999847412109,8,-9.821000099182127,0,0.06700000166893,0.3089999854564667,0.6919999718666077,0.0851000025868415,0.5649999976158142,125.97599792480467,4,1,0
0dsChMho22WXS1nEVZZawm,Vitrina Esthimaton,0,,,,,,0,0.0,0dsChMho22WXS1nEVZZawm,,0,208400,0,,,0.7289999723434448,0.7609999775886536,7,-4.340000152587891,0,0.032600000500679,0.1879999935626983,0.0,0.0961999967694282,0.5199999809265137,115.98899841308594,4,1,0
0Gm2TEw7EoiqVyJ6ne2c99,I Bamba,0,,,,,,0,0.0,0Gm2TEw7EoiqVyJ6ne2c99,,0,155215,0,,,0.7639999985694885,0.734000027179718,11,-7.005000114440918,0,0.1519999951124191,0.0804999992251396,2.85999994958e-05,0.0763999968767166,0.6190000176429749,127.95999908447266,4,1,0
0dBnXHf1fIpCbltkZLujN8,Between The Lines,0,,,,,,0,0.0,0dBnXHf1fIpCbltkZLujN8,,0,182053,0,,,0.734000027179718,0.7749999761581421,1,-7.208000183105469,0,0.0320000015199184,0.1589999943971634,0.0060200002044439,0.2860000133514404,0.6330000162124634,119.87200164794922,4,1,0
4RDWtscb5Mde6ck8xJ4w05,Right Away,0,,,,,,0,0.0,4RDWtscb5Mde6ck8xJ4w05,,0,153216,1,,,0.6899999976158142,0.7149999737739563,6,-6.660999774932861,0,0.0870999991893768,0.0841000005602836,0.0,0.1190000027418136,0.6940000057220459,93.88700103759766,4,1,0
5HkUgWVKDqKZQLH3Sf0nxM,Tropical Delight - Original Mix,0,,,,,,0,0.0,5HkUgWVKDqKZQLH3Sf0nxM,,0,334285,0,,,0.7670000195503235,0.7730000019073486,3,-9.527999877929688,1,0.0516999997198581,0.2220000028610229,0.859000027179718,0.0834000036120414,0.7350000143051147,112.00700378417967,4,1,0
3ijIGp2alo0CtAI0XQ6WtX,La Culpa a Sido Mia,0,,,,,,0,0.0,3ijIGp2alo0CtAI0XQ6WtX,,0,209400,0,,,0.753000020980835,0.6610000133514404,7,-4.309999942779541,1,0.0573000013828277,0.1509999930858612,0.0021800000686198,0.064300000667572,0.7450000047683716,168.03199768066406,4,1,0
0MBbqhCETOfzONwgSAtKpI,Baby Pluto,0,,,,,,0,0.0,0MBbqhCETOfzONwgSAtKpI,,0,210261,1,,,0.7720000147819519,0.6340000033378601,10,-6.10099983215332,0,0.2119999974966049,0.135000005364418,0.0,0.4320000112056732,0.6710000038146973,160.052001953125,4,1,0
4ilTrco5i9PygLQ00qRXoZ,Han Solo on 4's - Slowed & Chopped,0,,,,,,0,0.0,4ilTrco5i9PygLQ00qRXoZ,,0,356885,1,,,0.7850000262260437,0.7160000205039978,1,-6.892000198364258,1,0.091899998486042,0.2090000063180923,0.0,0.6019999980926514,0.5509999990463257,109.20800018310548,4,1,0
